batch,score,loss,loss_v
4086,-50,-2.783214,328.07852
4087,-50,-0.18655293,328.03622
4088,-28,-3.3622742,224.66527
4089,-50,-3.4528828,327.94876
4090,-38,-6.5467916,288.04935
4091,14,4.7915287,133.50493
4092,-50,-0.37506333,327.8203
4093,-8,-3.04985,107.734695
4094,-50,-2.538982,327.74286
4095,-46,-4.178109,321.175
4096,-48,-5.140139,325.41446
4097,-22,-0.59124607,32.00508
4098,-50,-3.5389357,327.5801
4099,-50,-0.30876553,327.53827
4100,-50,-5.14286,327.49655
4101,-50,-2.1318665,327.4514
4102,-50,-4.2159777,327.40692
4103,-50,-3.064367,327.36377
4104,-50,-2.8254168,327.3139
4105,4,0.9439529,39.692657
4106,-50,-2.7964413,327.22324
4107,-50,-3.1717277,327.18054
4108,-44,-3.170676,229.2397
4109,-24,-2.5167763,45.24461
4110,-50,-3.5111356,327.04745
4111,-26,-1.238601,80.60497
4112,-26,-2.897859,112.32581
4113,-28,-5.8135977,160.01036
4114,-26,-3.975638,100.688446
4115,-50,-2.0322425,326.84494
4116,-30,-4.418561,143.0862
4117,-50,-3.7324305,326.76553
4118,-50,-0.23969117,326.72427
4119,-50,-4.0545883,326.68124
4120,-50,-1.608591,326.63824
4121,-50,-6.1472535,326.59265
4122,-42,-3.1476128,195.98242
4123,-44,-6.356119,313.89325
4124,-50,-3.6778774,326.45892
4125,-30,-4.8108,161.8324
4126,-34,-2.5143068,102.82587
4127,-50,-2.747996,326.31558
4128,-38,-6.026084,286.52988
4129,-50,-3.2921667,326.2227
4130,-50,-3.731315,326.17892
4131,-50,-2.6000175,326.12708
4132,-50,-2.7978523,326.078
4133,-34,-1.985358,102.6534
4134,-26,-2.363864,111.79299
4135,-50,-0.3723415,325.9352
4136,-40,-5.999424,296.49054
4137,-50,-3.6947157,325.8403
4138,-50,-4.3792005,325.79626
4139,-50,-3.0895987,325.74405
4140,-50,-3.316637,325.69473
4141,-50,-2.0066757,325.6461
4142,-24,-2.4637935,43.54215
4143,-50,-1.426992,325.54636
4144,-50,-4.095029,325.49963
4145,-50,-0.27673778,325.44922
4146,-26,-7.665257,208.94917
4147,-50,-2.955239,325.35117
4148,4,7.95125,281.7012
4149,-40,-3.8040879,175.58203
4150,-50,-5.7632823,325.22546
4151,-28,-3.3559484,83.13389
4152,-40,-4.0153956,225.93106
4153,-50,-1.2494638,325.10007
4154,-46,-8.344781,285.67157
4155,-22,-2.915677,55.075962
4156,-30,-1.7246387,63.51619
4157,-50,-1.4038442,324.93497
4158,-50,-1.4913685,324.894
4159,-50,-0.5714783,324.85178
4160,-50,-3.9230356,324.80948
4161,-50,-0.22451591,324.7635
4162,-50,-2.9323788,324.71762
4163,-50,-2.9044616,324.671
4164,-24,-0.38337183,66.69197
4165,-24,-4.5141163,194.7474
4166,-26,-3.3295207,162.49751
4167,-50,-1.3991417,324.49432
4168,8,10.3409605,401.95462
4169,-50,-2.1035972,324.41763
4170,-50,-2.6927607,324.38177
4171,-50,-2.6521008,324.3436
4172,-20,-1.401687,31.15222
4173,-50,-2.6888425,324.26868
4174,-50,-3.6999493,324.23102
4175,-50,-0.33840084,324.19086
4176,-28,-4.895423,111.4686
4177,-50,-6.0515776,324.1142
4178,-50,-2.379231,324.0666
4179,-50,-1.4027556,324.02322
4180,-42,-6.416846,303.75305
4181,-50,-1.4405028,323.9332
4182,-22,-5.120754,67.42999
4183,-30,-6.428901,184.25781
4184,-34,-7.320906,260.83124
4185,-46,-2.6329124,255.18855
4186,-48,-3.8096476,321.47577
4187,-50,-2.5247445,323.66263
4188,-50,-2.0008855,323.61523
4189,-42,-6.3635783,303.3592
4190,-50,-3.1602228,323.51898
4191,-40,-5.836459,193.44693
4192,-50,-1.639623,323.42245
4193,-50,-0.39330846,323.37305
4194,-50,-1.6346503,323.3236
4195,-50,-1.6247476,323.27368
4196,-50,-3.7241983,323.2227
4197,-30,-4.447779,142.50856
4198,-50,-4.364075,323.1215
4199,-50,-2.3963819,323.07333
4200,-50,-4.2352757,323.0243
4201,-50,-0.4639921,322.97287
4202,-28,-5.36487,81.6964
4203,-32,-3.9681375,148.43584
4204,-40,-6.43739,293.58777
4205,-50,-7.9052515,322.7809
4206,-30,-2.0815299,67.01984
4207,-50,-2.2752464,322.683
4208,-30,-5.9044533,233.91673
4209,-50,-5.929506,322.59094
4210,-32,-3.173431,87.601425
4211,-26,-5.393607,206.77785
4212,-50,-2.4508884,322.44897
4213,-50,-0.22810715,322.4023
4214,-34,-3.9265172,134.78421
4215,-50,-1.2597535,322.30936
4216,-44,-3.78478,309.74316
4217,-28,-4.460316,102.438484
4218,-50,-1.7697438,322.16864
4219,-50,-4.8816013,322.12366
4220,-50,-4.4589143,322.07416
4221,-50,-3.4763925,322.03125
4222,-30,-3.9945898,120.45399
4223,-40,-5.320521,265.00195
4224,-50,-0.32868126,321.884
4225,10,2.1640258,82.90504
4226,-50,-4.320735,321.79266
4227,-50,-5.259646,321.7535
4228,-50,-6.030847,321.70444
4229,-50,-2.2465224,321.66138
4230,-44,-5.5009847,309.10876
4231,-50,-4.966462,321.56586
4232,-40,-3.4453485,172.89207
4233,-50,-5.7059364,321.46915
4234,-28,-1.2684599,82.89925
4235,-50,-1.5172658,321.378
4236,-50,-5.776753,321.33246
4237,-30,-2.8292005,96.8202
4238,-50,-5.4821205,321.24542
4239,-46,-4.031193,314.7428
4240,-50,-7.029254,321.15042
4241,-12,1.713526,60.10911
4242,-50,-6.0523186,321.06598
4243,-28,-2.7416859,116.84749
4244,-50,-1.5676775,320.9804
4245,-50,-1.5085465,320.93857
4246,-32,-3.778094,109.23316
4247,-50,-1.5501381,320.8541
4248,-50,-1.5346235,320.81143
4249,-50,-4.0213914,320.76935
4250,-50,-0.4989417,320.72253
4251,-50,-3.8568141,320.67688
4252,-48,-5.483148,318.41495
4253,-14,-3.7166812,131.25076
4254,-22,-4.219425,178.67628
4255,-36,-7.192843,269.95154
4256,-50,-1.5510302,320.44348
4257,-50,-0.46132255,320.3964
4258,-50,-2.991904,320.3503
4259,-50,-1.6594031,320.30038
4260,-34,-7.1408024,257.71576
4261,-50,-0.24900918,320.20215
4262,-46,-5.0843244,313.70984
4263,-44,-6.4233155,307.6332
4264,-24,-4.275269,191.54424
4265,-50,-1.5954452,320.00134
4266,-50,-2.4222715,319.95093
4267,-50,-0.2547361,319.90033
4268,-50,-4.153932,319.849
4269,-50,-1.4807843,319.79788
4270,-50,-7.836071,319.7455
4271,-28,-1.9201492,52.983498
4272,-38,-4.391858,159.02867
4273,-50,-2.5031078,319.596
4274,-24,-1.9617041,32.682728
4275,-50,-1.6188849,319.50366
4276,-50,-5.2463655,319.45746
4277,-50,-3.2600265,319.4136
4278,-44,-8.455742,306.9065
4279,-50,-0.379631,319.31577
4280,-50,-2.3508315,319.27283
4281,-50,-3.2478065,319.21768
4282,-50,-1.7293855,319.16684
4283,-50,-1.6867129,319.11722
4284,-50,-1.6250055,319.0741
4285,-28,-2.228568,87.78167
4286,-48,-4.087597,316.75812
4287,-46,-6.9742484,312.4868
4288,-26,-5.505733,143.45412
4289,-50,-3.3026946,318.82205
4290,-28,-5.0597773,173.95872
4291,-36,-4.8097615,268.3553
4292,-50,-1.5228956,318.67758
4293,-18,-4.1465564,152.47816
4294,-30,-7.3939233,185.55972
4295,-42,-6.11049,298.49796
4296,-50,-1.5968407,318.48593
4297,-28,-1.4961972,33.815895
4298,-50,-2.7424273,318.39246
4299,-50,-3.219186,318.34558
4300,-42,-2.8386614,189.68027
4301,-50,-1.8411947,318.25275
4302,-50,-2.8694296,318.20578
4303,-50,-4.451409,318.15952
4304,-34,-5.0606513,198.01332
4305,-50,-0.13016406,318.06143
4306,-36,-3.240233,118.81713
4307,-50,-2.3908968,317.96512
4308,-50,-1.4072258,317.9181
4309,-36,-2.3405285,130.02003
4310,-50,-2.9458275,317.8226
4311,-26,-3.187494,138.79791
4312,-34,-4.574218,152.03934
4313,-24,-4.8712883,189.87384
4314,-40,-4.7015224,165.8883
4315,-50,-1.3518798,317.5955
4316,-50,-1.5215913,317.55063
4317,-50,-2.8909874,317.5038
4318,-32,-6.875428,242.69595
4319,-50,-0.19004467,317.41006
4320,-50,-0.15084748,317.36218
4321,-34,-5.193729,145.84435
4322,-38,-3.9740677,132.5906
4323,-50,-0.1268822,317.21964
4324,-26,-1.5518888,84.7479
4325,-50,-0.11531072,317.12845
4326,-50,-3.0776758,317.0833
4327,-30,-4.4742994,229.34007
4328,-50,-1.3594217,316.99
4329,-50,-0.12931894,316.94382
4330,-38,-1.9609787,140.68466
4331,-14,0.82418996,45.83385
4332,-40,-4.619914,287.8824
4333,-38,-6.9756985,277.70758
4334,-50,-1.5669011,316.72186
4335,-50,-4.83006,316.67728
4336,-50,-4.075909,316.63208
4337,-26,-4.3111687,138.0516
4338,-38,-3.408148,136.15341
4339,-28,-1.7743115,52.003407
4340,-2,3.6160266,68.03644
4341,-50,-0.5288263,316.4182
4342,-50,-1.5031264,316.38037
4343,-26,-2.8429682,156.99127
4344,-50,-0.38582328,316.3015
4345,-2,-2.6393757,91.812164
4346,-50,-2.5501747,316.22223
4347,-24,-3.4347868,67.45641
4348,-14,-1.2760024,21.179434
4349,-50,-4.43424,316.1131
4350,-50,-0.1218192,316.07187
4351,-50,-3.105757,316.03305
4352,-50,-5.5888915,315.99622
4353,-12,-3.401697,119.549805
4354,-50,-1.519918,315.90985
4355,-50,-1.5141591,315.86716
4356,-50,-2.2033448,315.82477
4357,-50,-3.332014,315.78088
4358,-50,-1.310989,315.73447
4359,-20,-0.7174846,26.818264
4360,-50,-1.5971237,315.645
4361,-50,-1.7949237,315.60168
4362,-26,-2.0018582,106.197205
4363,-50,-0.12045712,315.51428
4364,-34,-2.0607502,124.149925
4365,-50,-0.09698014,315.4284
4366,-50,-0.093862824,315.38455
4367,-50,-3.1708598,315.3402
4368,-32,-3.1864135,162.26
4369,-50,-0.13348697,315.24948
4370,-26,-0.9648132,76.20563
4371,-50,-3.059831,315.16318
4372,0,-1.4816508,91.06568
4373,-50,-2.2410245,315.07782
4374,-22,-0.7193656,28.735628
4375,-50,-0.13716455,314.9967
4376,-50,-2.1557472,314.95795
4377,-26,-4.661278,201.13625
4378,-22,-0.8366458,30.74497
4379,-36,-3.7713392,151.00447
4380,-26,-1.2483894,76.056595
4381,-26,-4.527243,177.2996
4382,-50,-0.17193434,314.72513
4383,-50,-4.646279,314.6867
4384,-30,-3.5814383,227.39201
4385,-32,-4.714029,193.91887
4386,-46,-5.3671346,308.17682
4387,-24,-1.2209011,71.10062
4388,-26,-1.4764558,38.244156
4389,-38,-5.1135244,168.46727
4390,-46,-7.0485344,308.0248
4391,-50,-4.247639,314.374
4392,-50,-1.1657463,314.33337
4393,-50,-1.661861,314.29092
4394,-26,-0.95562977,75.85514
4395,-50,-0.08988247,314.20874
4396,-6,2.809746,117.077705
4397,-50,-2.3076906,314.13174
4398,-50,-2.4230883,314.09714
4399,-50,-3.0587344,314.05652
4400,-50,-1.9097168,314.01743
4401,-40,-2.6963198,163.30368
4402,-50,-3.916258,313.93542
4403,-8,-2.4736087,103.445625
4404,-26,-2.366946,93.18552
4405,-40,-3.9596934,285.0481
4406,-28,-2.8737366,146.07426
4407,-50,-2.8691487,313.73547
4408,-46,-4.525196,307.31754
4409,-26,-4.4117494,176.51318
4410,-42,-3.9707196,293.74954
4411,-26,-3.6977673,200.1294
4412,-30,-2.4873693,119.73362
4413,-50,-0.10256585,313.47815
4414,-40,-2.7554798,156.76872
4415,-50,-0.09037757,313.3934
4416,-50,-0.25151992,313.35022
4417,-26,-2.1719804,41.34112
4418,-50,-0.19668418,313.2638
4419,-24,-1.0045182,70.64563
4420,-26,-0.8292164,75.465096
4421,-46,-5.4128838,242.03676
4422,-50,-0.107836135,313.10532
4423,-34,-3.0465558,95.98531
4424,-26,-2.1422071,92.79007
4425,-46,-4.3313394,306.62308
4426,-44,-3.3437753,190.4441
4427,-50,-2.1399817,312.9111
4428,-50,-2.1036446,312.87015
4429,-36,-2.6668842,115.82035
4430,-28,-2.351867,88.23398
4431,-46,-2.9615288,247.49246
4432,-40,-4.9152217,284.00287
4433,-44,-3.2140954,214.41106
4434,-40,-2.0064712,283.9274
4435,-42,-2.6396694,292.76355
4436,-28,-1.6161486,88.123825
4437,-50,-0.38758847,312.4998
4438,-50,-3.0935585,312.45822
4439,-50,-0.19027565,312.41333
4440,-42,-3.929346,157.7979
4441,-50,-0.20415035,312.32483
4442,-30,-3.252288,135.61423
4443,-34,-1.950836,250.68866
4444,-50,-3.1548526,312.19525
4445,-50,-1.7339014,312.14786
4446,-30,-1.324925,79.07272
4447,-50,-1.3859785,312.05948
4448,-50,-1.5887417,312.015
4449,-40,-3.641725,283.30194
4450,-38,-5.9394,273.2222
4451,-38,-3.5141692,137.46298
4452,-50,-5.5792203,311.83182
4453,-44,-1.7683188,299.49487
4454,-28,-4.859909,96.734665
4455,-32,-3.1247427,237.8107
4456,-50,-4.2732677,311.64728
4457,-50,-0.124245115,311.60104
4458,-26,-4.083229,80.34218
4459,-14,-3.864215,66.787766
4460,-50,-5.7768445,311.465
4461,-50,-3.0450654,311.42017
4462,-38,-2.291003,108.77895
4463,-50,-0.3862546,311.33145
4464,-40,-3.664547,282.65768
4465,-50,-1.7689555,311.24167
4466,-22,-3.7073672,87.75083
4467,-44,-0.33941182,298.87305
4468,-50,-4.1368785,311.1038
4469,-50,-1.2658619,311.059
4470,-50,-0.13217676,311.0118
4471,-50,-0.13939762,310.9635
4472,-50,-1.3459269,310.91486
4473,-50,-0.14030306,310.86594
4474,-50,-1.3252466,310.8164
4475,-10,-2.2290378,109.31394
4476,-50,-2.0601583,310.7186
4477,-50,-2.483158,310.66953
4478,-50,-5.3006163,310.61804
4479,-32,-2.7579238,77.312744
4480,-50,-7.5517955,310.5204
4481,-50,-1.4706126,310.4758
4482,-50,-4.4783483,310.4289
4483,-50,-2.1955192,310.37775
4484,-32,-1.1726803,71.65835
4485,-50,-4.0906553,310.2817
4486,-50,-0.169948,310.23572
4487,-32,-4.2922134,103.58213
4488,-50,-0.19283453,310.14365
4489,-26,-3.2503722,197.55316
4490,-44,-1.4049346,297.79837
4491,-34,-1.551672,248.73268
4492,-38,-3.2750227,124.38072
4493,4,5.294539,295.2226
4494,-50,-0.15301622,309.8771
4495,-50,-4.2047706,309.83932
4496,-32,-1.4785094,64.090744
4497,-50,-0.26558995,309.76367
4498,-50,-2.1519792,309.72534
4499,-48,-5.8343763,305.37247
4500,-2,1.5116942,34.56566
4501,-50,-0.1544786,309.60788
4502,-50,-1.3594649,309.57
4503,-50,-1.6988922,309.53055
4504,-40,-2.9482598,280.9554
4505,-50,-1.3558455,309.44727
4506,-46,-0.16372249,303.0755
4507,-50,-0.2851105,309.35938
4508,-42,-1.3720535,289.61023
4509,-40,-0.34620222,280.74554
4510,-28,-7.732784,209.97595
4511,-50,-5.449946,309.17456
4512,-38,-1.545567,107.55769
4513,-50,-1.7056688,309.08258
4514,-38,-3.0128517,120.447
4515,-50,-4.3632674,308.99054
4516,-36,-0.50506324,259.5257
4517,-32,-1.32932,62.416126
4518,-50,-0.13875946,308.8562
4519,-46,-0.22354317,302.4905
4520,-36,-5.6888556,259.3575
4521,-50,-2.1097524,308.72244
4522,-40,-0.5113971,280.18484
4523,-14,-2.38176,32.149853
4524,-50,-2.6707232,308.5907
4525,-50,-3.7354233,308.53903
4526,-26,-4.0149446,91.1075
4527,-50,-2.098118,308.44934
4528,-22,-1.0622488,30.194874
4529,-4,-0.21223143,19.332188
4530,-50,-2.8318212,308.32385
4531,-50,-2.763949,308.286
4532,-40,-4.582774,279.77472
4533,-50,-6.3594995,308.204
4534,-38,-1.6997279,269.73953
4535,-12,-1.1038259,20.149061
4536,-42,-0.24824944,288.41592
4537,-50,-0.15059234,308.03415
4538,-44,-1.6071943,205.43031
4539,-48,-0.16926222,305.7768
4540,-50,-1.6815033,307.90375
4541,-30,-4.093863,107.51241
4542,-16,-1.0882367,21.840273
4543,-50,-1.8131926,307.7738
4544,-42,-1.5141908,288.08362
4545,-30,-3.0894637,81.42359
4546,-50,-1.3687315,307.64786
4547,-50,-2.3618226,307.60483
4548,-46,-1.4412738,301.25204
4549,-50,-0.13404131,307.5232
4550,-50,-0.13184164,307.47708
4551,-44,-0.16931932,295.22543
4552,-50,-4.2729425,307.37393
4553,-38,-1.5799657,268.9676
4554,-42,-3.0515096,287.6505
4555,-28,-2.8171291,53.422485
4556,-28,0.20356727,65.92161
4557,-50,-1.9101284,307.14374
4558,-46,-5.035726,221.80351
4559,-50,-3.6867414,307.05975
4560,-50,-0.11176386,307.01437
4561,-22,-2.7200289,169.71803
4562,-50,-5.432087,306.9282
4563,2,-1.180136,92.50492
4564,-50,-2.0070627,306.83798
4565,-24,-5.955345,94.66559
4566,14,1.3118442,151.07755
4567,-22,-1.4910544,31.968468
4568,-50,-1.6827139,306.6821
4569,-34,-1.4151495,245.79192
4570,-14,-4.0022187,124.722946
4571,-50,-3.8011765,306.5776
4572,-44,-1.6222335,206.73311
4573,-26,-3.7874973,90.084015
4574,-50,-3.0929797,306.45575
4575,-50,-1.482521,306.41522
4576,-50,-0.1833299,306.37433
4577,-42,-3.6585226,216.65938
4578,-50,-2.557696,306.28748
4579,-40,-0.7774554,150.34975
4580,-50,-0.10333506,306.20145
4581,-14,-1.6177764,26.593195
4582,-50,-1.62069,306.11563
4583,-28,-0.5317201,48.866276
4584,-50,-4.933537,306.03253
4585,-50,-1.131525,305.9909
4586,-50,-1.2253101,305.94788
4587,-30,-0.7306751,220.2717
4588,-50,-1.1945513,305.85938
4589,-32,-1.3110187,232.83662
4590,-46,-3.3732512,299.47754
4591,-50,-5.8131537,305.72314
4592,-50,-4.2851963,305.67395
4593,-50,-1.416414,305.63345
4594,-48,-4.879089,303.415
4595,-36,-2.0153995,256.44293
4596,-48,-0.24842134,303.31735
4597,-50,-1.5644416,305.43106
4598,-22,-2.407054,29.474495
4599,-26,-4.81016,153.01575
4600,-50,-2.6466904,305.28897
4601,-34,-3.8984606,244.5608
4602,-50,-3.0358894,305.19614
4603,-50,-1.6828963,305.14862
4604,-38,-1.8373616,266.90482
4605,-32,-1.800322,232.19106
4606,-38,-2.9597096,128.88428
4607,-24,-1.4488583,180.94226
4608,-34,-1.056117,244.27185
4609,-50,-0.099183485,304.86377
4610,-50,-0.07617017,304.81573
4611,-44,-1.8744563,292.62692
4612,-44,-0.39391237,292.5794
4613,12,3.5399132,99.488556
4614,-50,-4.621043,304.6291
4615,-44,-2.5044534,292.447
4616,-50,-0.086450264,304.53973
4617,-50,-1.2974532,304.4941
4618,-40,-1.348784,276.18106
4619,-6,0.64236116,22.053478
4620,-40,-5.5922236,276.09012
4621,-50,-0.40934035,304.3168
4622,-38,-0.48348477,266.1392
4623,-46,-0.38665307,237.9339
4624,-30,-3.2736564,105.43618
4625,-50,-1.505115,304.1412
4626,-32,-1.7868781,70.19284
4627,-50,-3.5918887,304.0532
4628,-50,-3.900051,304.00638
4629,-42,-5.199159,284.442
4630,-26,0.19371289,64.36011
4631,-50,-1.1837243,303.8761
4632,-50,-0.21879041,303.83398
4633,-50,-1.1999569,303.79053
4634,-50,-3.460169,303.7452
4635,-42,-2.3694136,284.1958
4636,-50,-1.695161,303.6545
4637,-50,-2.4437952,303.60886
4638,-50,-2.594271,303.5661
4639,-50,-0.2268009,303.51218
4640,-38,-2.6231976,265.38882
4641,-50,-0.103935495,303.41455
4642,-28,-1.654652,48.07289
4643,-34,-4.461063,242.87436
4644,-50,-0.29627684,303.27136
4645,-46,-5.444576,296.95938
4646,-32,-3.1057756,155.82758
4647,-16,-3.2221107,49.544262
4648,-50,-1.4754344,303.0918
4649,-50,-0.11826311,303.04062
4650,-20,-4.6757436,155.08041
4651,-50,-3.33389,302.95212
4652,-50,-0.11164408,302.9033
4653,-50,-1.6246642,302.8564
4654,-50,-3.016034,302.80844
4655,-42,-3.7285652,174.69247
4656,-40,-4.549916,147.93088
4657,-50,-1.7059385,302.6671
4658,-50,-1.580323,302.61975
4659,-50,-1.3352776,302.57092
4660,-50,-1.5846581,302.5236
4661,-36,-3.3031352,253.68611
4662,-30,-3.5324547,147.84383
4663,-24,-1.3294151,32.830692
4664,-28,-3.8552742,180.21112
4665,-50,-1.5089427,302.28983
4666,-50,-1.4820381,302.24503
4667,-50,-0.2948359,302.19974
4668,-28,-1.2135154,71.90659
4669,-50,-0.11320603,302.11017
4670,-22,-0.79503006,29.717384
4671,-36,-2.3983085,101.2925
4672,-50,-1.5082582,301.98602
4673,-38,-3.5005634,172.70786
4674,-50,-0.25808066,301.90454
4675,-50,-1.3782827,301.86237
4676,-42,-7.71911,282.37787
4677,-34,-2.996305,117.21328
4678,-28,-1.2638068,80.25086
4679,-34,-5.1359434,143.12134
4680,-28,-1.571983,29.729189
4681,-38,-2.5819685,263.68033
4682,-50,-1.6871506,301.58017
4683,-36,-6.0748677,252.83986
4684,-18,-4.7093906,142.79282
4685,-50,-3.174567,301.46103
4686,-50,-3.5936923,301.4192
4687,-50,-1.3711039,301.37775
4688,-46,-5.905421,295.09158
4689,-38,-2.8782568,104.55365
4690,-46,-4.4205794,216.79572
4691,-50,-1.0854311,301.20538
4692,-48,-4.959895,299.0128
4693,-50,-0.14339639,301.11514
4694,-50,-0.077763654,301.0693
4695,-50,-0.08592979,301.02243
4696,-50,-0.21332088,300.97507
4697,-50,-0.4744951,300.928
4698,-50,-3.9640849,300.87997
4699,-50,-0.091091216,300.8299
4700,-50,-1.5239623,300.78058
4701,-30,-3.8442247,112.42888
4702,-48,-3.947386,264.8911
4703,-50,-3.1167364,300.63766
4704,-26,-4.2278447,167.3153
4705,-50,-3.7103136,300.54135
4706,-38,-6.1564326,262.6365
4707,-26,-2.7023103,190.42336
4708,-50,-0.23000479,300.3963
4709,-26,-2.797705,146.35011
4710,-16,-4.529449,131.53629
4711,-50,-0.09603709,300.25528
4712,-38,-4.27263,125.88708
4713,-50,-0.09472701,300.1638
4714,-50,-0.19780271,300.11725
4715,-30,-4.8387794,190.01054
4716,34,7.6143665,485.5857
4717,-18,-4.7056065,65.7942
4718,-50,-1.3802664,299.95267
4719,-50,-1.2889429,299.91647
4720,-50,-4.418747,299.87817
4721,-50,-1.3792398,299.83902
4722,-50,-1.1869677,299.79788
4723,-50,-1.515337,299.7539
4724,-50,-3.9454734,299.7135
4725,-50,-0.17482978,299.6656
4726,-36,-7.196982,221.53818
4727,-50,-0.08345727,299.57452
4728,-40,-3.9867895,271.52026
4729,-42,-2.0155206,175.39964
4730,-28,-0.91218895,43.318188
4731,-50,-1.2644259,299.3923
4732,-50,-2.2265522,299.34756
4733,-50,-0.16620943,299.302
4734,-50,-0.19399989,299.25598
4735,-42,-5.832486,279.86328
4736,-14,-3.2705452,121.314384
4737,-50,-0.26598042,299.11548
4738,-50,-1.4502003,299.06943
4739,-6,-3.5215914,94.412834
4740,-46,-3.7418191,288.78806
4741,-28,-2.4091036,136.40958
4742,-50,-2.960643,298.8883
4743,-46,-2.9263697,292.625
4744,-36,-3.577284,250.37158
4745,-22,-2.3750985,164.34642
4746,-46,-8.780997,292.48798
4747,-50,-0.1251242,298.66003
4748,-50,-2.121909,298.61395
4749,-50,-1.1729146,298.56705
4750,-28,-2.747933,117.45009
4751,-50,-0.3247018,298.47107
4752,-50,-0.16017401,298.42456
4753,-50,-0.20232905,298.37704
4754,-50,-0.22720659,298.32886
4755,-42,-6.9340954,278.96603
4756,-50,-0.22510742,298.23117
4757,-26,-3.4042442,126.5999
4758,-50,-2.490645,298.1343
4759,-50,-5.993766,298.0854
4760,-28,-5.681617,201.29204
4761,-50,-0.2359976,297.98926
4762,-44,-4.9356194,199.73325
4763,-50,-2.8985076,297.89282
4764,-50,-1.5143284,297.8445
4765,-30,-6.264658,213.6886
4766,-50,-1.4722414,297.74573
4767,-50,-0.21014217,297.69672
4768,-50,-0.2817625,297.6469
4769,-50,-0.14621997,297.59665
4770,-50,-3.872079,297.5494
4771,-50,-0.29018006,297.4959
4772,-10,-2.3116088,104.67571
4773,-50,-1.4762373,297.39725
4774,-50,-3.9319,297.3481
4775,-50,-1.7016908,297.29965
4776,-28,-3.5022094,135.32182
4777,-50,-2.6177552,297.20074
4778,-50,-0.16995956,297.1528
4779,-34,-2.9210432,83.645546
4780,-42,-3.016272,277.79193
4781,-50,-3.7856605,297.00955
4782,-50,-3.0122185,296.96213
4783,-50,-2.6940224,296.91565
4784,-50,-1.6593534,296.8646
4785,-50,-0.21506956,296.81543
4786,-42,-4.515064,277.5114
4787,-32,-2.9086888,63.32329
4788,-28,-2.0954583,103.41252
4789,-50,-1.3354928,296.62344
4790,-50,-3.8835669,296.57977
4791,-46,-6.7974896,290.3429
4792,-12,1.6905359,67.86098
4793,-50,-1.8870875,296.4452
4794,-50,-5.181341,296.4011
4795,-20,-3.878046,151.05872
4796,-50,-3.1051466,296.3154
4797,-44,-2.3700314,246.4175
4798,-26,-0.7215745,20.733
4799,-50,-2.2020626,296.1879
4800,-50,-4.580459,296.14886
4801,-44,-3.1228158,198.23973
4802,-50,-0.11614642,296.061
4803,-50,-0.49716836,296.01675
4804,-50,-6.299623,295.97247
4805,-28,-2.973106,134.46906
4806,-50,-0.739511,295.8833
4807,-50,-2.9087343,295.83954
4808,-50,-0.0956001,295.79202
4809,-50,-1.0272106,295.7448
4810,-50,-0.09507147,295.69812
4811,-50,-1.0977371,295.6502
4812,-44,-4.175188,203.14285
4813,-50,-4.295975,295.5561
4814,-50,-1.1291782,295.50598
4815,-8,0.72579896,25.254953
4816,-50,-3.2118857,295.41516
4817,-28,-2.1083946,134.1092
4818,-28,-2.9728284,134.08075
4819,-50,-0.10927776,295.28394
4820,-22,-0.6398969,26.493677
4821,-50,-2.524326,295.20245
4822,-50,-2.6453032,295.16077
4823,-28,-2.3640535,46.68128
